t,count
1554825123,3
1554825133,10
1554825143,15
1554825153,20
1554825163,25
1554825173,30
1554825183,36
1554825193,41
1554825203,47
1554825213,53
1554825223,60
1554825233,65
1554825243,72
1554825253,79
1554825263,85
1554825273,90
1554825283,95
1554825293,100
1554825303,106
1554825313,113
1554825323,119
1554825333,125
1554825343,131
1554825353,136
1554825363,145
1554825373,155
1554825383,165
1554825393,175
1554825403,185
1554825413,195
1554825423,205
1554825433,215
1554825443,225
1554825453,235
