t,count
1554840145,3
1554840155,8
1554840165,13
1554840175,18
1554840185,23
1554840195,28
1554840205,33
1554840215,38
1554840225,43
1554840235,48
1554840245,53
1554840255,58
1554840265,63
1554840275,68
1554840285,73
1554840295,78
1554840305,83
1554840315,88
1554840325,93
1554840335,98
1554840345,103
1554840355,108
1554840365,113
1554840375,118
1554840385,124
1554840395,132
1554840405,142
1554840415,152
1554840425,161
1554840435,171
1554840445,181
1554840455,191
1554840465,201
1554840475,210
1554840485,220
