t,count
1554825109,2
1554825119,7
1554825129,12
1554825139,17
1554825149,22
1554825159,27
1554825169,32
1554825179,37
1554825189,42
1554825199,47
1554825209,52
1554825219,57
1554825229,62
1554825239,67
1554825249,72
1554825259,77
1554825269,82
1554825279,87
1554825289,92
1554825299,97
1554825309,102
1554825319,107
1554825329,112
1554825339,117
1554825349,122
1554825359,127
1554825369,132
1554825379,137
1554825389,142
1554825399,147
1554825409,152
1554825419,157
1554825429,162
1554825439,167
1554825449,172
1554825459,177
1554825469,182
