t,count
1552603118,9
1552603128,19
1552603138,29
1552603148,39
1552603158,49
1552603168,59
1552603178,69
1552603188,79
1552603198,89
1552603208,99
1552603218,109
1552603228,119
1552603238,129
1552603248,139
1552603258,149
1552603268,159
1552603278,169
1552603288,179
1552603298,189
1552603308,199
1552603318,209
1552603328,219
1552603341,229
1552603354,229
1552603358,234
1552603368,242
1552603379,255
1552603388,261
1552603398,271
1552603408,281
1552603418,291
1552603428,301
1552603438,311
1552603448,322
1552603458,331
1552603468,341
