t,count
1554841192,3
1554841202,8
1554841212,13
1554841222,18
1554841232,23
1554841242,28
1554841252,33
1554841262,38
1554841272,43
1554841282,48
1554841292,53
1554841302,58
1554841312,63
1554841322,68
1554841332,73
1554841342,78
1554841352,83
1554841362,88
1554841372,93
1554841382,98
1554841392,103
1554841402,108
1554841412,113
1554841422,118
1554841432,123
1554841442,128
1554841452,133
1554841462,138
1554841472,143
1554841482,148
1554841492,153
1554841502,158
1554841512,163
1554841522,168
1554841532,173
