t,count
1554840143,5
1554840153,14
1554840163,23
1554840173,32
1554840183,42
1554840193,52
1554840203,61
1554840213,71
1554840223,81
1554840233,91
1554840243,101
1554840253,111
1554840263,121
1554840273,131
1554840283,141
1554840293,150
1554840303,160
1554840313,170
1554840323,180
1554840333,190
1554840343,200
1554840353,210
1554840363,220
1554840373,230
1554840383,239
1554840393,249
1554840403,259
1554840413,269
1554840423,279
1554840433,289
1554840443,299
1554840453,309
1554840463,319
1554840473,329
1554840483,339
