t,count
1554840143,5
1554840153,14
1554840163,24
1554840173,33
1554840183,43
1554840193,53
1554840203,63
1554840213,73
1554840223,83
1554840233,93
1554840243,103
1554840253,113
1554840263,122
1554840273,132
1554840283,142
1554840293,152
1554840303,162
1554840313,172
1554840323,182
1554840333,192
1554840343,202
1554840353,211
1554840363,221
1554840373,231
1554840383,241
1554840393,251
1554840403,261
1554840413,271
1554840423,281
1554840433,291
1554840443,301
1554840453,311
1554840463,321
1554840473,331
1554840483,341
