t,count
1554840140,3
1554840150,8
1554840160,13
1554840170,18
1554840180,23
1554840190,28
1554840200,33
1554840210,38
1554840220,43
1554840230,48
1554840240,53
1554840250,58
1554840260,63
1554840270,68
1554840280,73
1554840290,78
1554840300,83
1554840310,88
1554840320,93
1554840330,98
1554840340,104
1554840350,109
1554840360,114
1554840370,119
1554840380,126
1554840390,136
1554840400,145
1554840410,155
1554840420,165
1554840430,175
1554840440,185
1554840450,195
1554840460,205
1554840470,215
1554840480,225
1554840490,235
