t,count
1554825110,5
1554825120,10
1554825130,15
1554825140,20
1554825150,25
1554825160,30
1554825170,35
1554825180,40
1554825190,45
1554825200,50
1554825210,55
1554825220,60
1554825230,65
1554825240,71
1554825250,76
1554825260,81
1554825270,86
1554825280,91
1554825290,96
1554825300,101
1554825310,106
1554825320,111
1554825330,119
1554825340,127
1554825350,136
1554825360,146
1554825370,156
1554825380,166
1554825390,176
1554825400,186
1554825410,196
1554825420,206
1554825430,215
1554825440,225
1554825450,235
