t,value
1552603111,NaN
1552603121,NaN
1552603131,0.0
1552603141,0.0
1552603151,0.0
1552603161,0.0
1552603171,0.0
1552603181,0.0
1552603191,0.0
1552603201,0.0
1552603211,0.0
1552603221,0.0
1552603231,0.0
1552603241,0.0
1552603251,0.0
1552603261,0.0
1552603271,0.0
1552603281,0.0
1552603291,0.0
1552603301,0.0
1552603311,0.1
1552603321,0.09090909090909091
1552603331,0.15384615384615385
1552603341,0.15384615384615385
1552603351,0.15384615384615385
1552603361,0.15384615384615385
1552603371,0.26666666666666666
1552603381,0.26666666666666666
1552603391,0.3125
1552603401,0.3125
1552603411,0.29411764705882354
1552603421,0.29411764705882354
1552603431,0.29411764705882354
1552603441,0.29411764705882354
1552603451,0.29411764705882354
1552603461,0.29411764705882354
1552603471,0.2777777777777778
